geoAreaCode,geoAreaName,age_code,age_desc,sex_code,sex_desc,n_disaggregations,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,min_n_years,max_n_years
747,Northern Africa and Western Asia,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,20,2000,2019,4,20
747,Northern Africa and Western Asia,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,20,2000,2019,4,20
747,Northern Africa and Western Asia,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,20,2000,2019,4,20
21,Northern America,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,20,2000,2019,4,20
21,Northern America,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,20,2000,2019,4,20
21,Northern America,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,20,2000,2019,4,20
21,Northern America,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,20,2000,2019,4,20
21,Northern America,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,20,2000,2019,4,20
21,Northern America,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,20,2000,2019,4,20
21,Northern America,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,20,2000,2019,4,20
21,Northern America,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,20,2000,2019,4,20
21,Northern America,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,20,2000,2019,4,20
9,Oceania,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,20,2000,2019,4,20
9,Oceania,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,20,2000,2019,4,20
9,Oceania,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,20,2000,2019,4,20
9,Oceania,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,20,2000,2019,4,20
9,Oceania,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,20,2000,2019,4,20
9,Oceania,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,20,2000,2019,4,20
9,Oceania,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,20,2000,2019,4,20
9,Oceania,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,20,2000,2019,4,20
9,Oceania,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,20,2000,2019,4,20
543,Oceania (exc. Australia and New Zealand),Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,20,2000,2019,4,20
543,Oceania (exc. Australia and New Zealand),Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,20,2000,2019,4,20
543,Oceania (exc. Australia and New Zealand),Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,20,2000,2019,4,20
543,Oceania (exc. Australia and New Zealand),Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,20,2000,2019,4,20
543,Oceania (exc. Australia and New Zealand),Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,20,2000,2019,4,20
543,Oceania (exc. Australia and New Zealand),Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,20,2000,2019,4,20
543,Oceania (exc. Australia and New Zealand),Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,20,2000,2019,4,20
543,Oceania (exc. Australia and New Zealand),Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,20,2000,2019,4,20
543,Oceania (exc. Australia and New Zealand),Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,20,2000,2019,4,20
586,Pakistan,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
586,Pakistan,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
586,Pakistan,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
586,Pakistan,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
586,Pakistan,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
586,Pakistan,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
586,Pakistan,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
586,Pakistan,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
586,Pakistan,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
591,Panama,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
591,Panama,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
591,Panama,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
591,Panama,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
591,Panama,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
591,Panama,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
591,Panama,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
591,Panama,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
591,Panama,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
598,Papua New Guinea,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
598,Papua New Guinea,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
598,Papua New Guinea,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
598,Papua New Guinea,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
598,Papua New Guinea,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
598,Papua New Guinea,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
598,Papua New Guinea,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
598,Papua New Guinea,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
598,Papua New Guinea,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
600,Paraguay,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
600,Paraguay,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
600,Paraguay,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
600,Paraguay,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
600,Paraguay,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
600,Paraguay,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
600,Paraguay,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
600,Paraguay,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
600,Paraguay,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
604,Peru,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
604,Peru,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
604,Peru,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
604,Peru,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
604,Peru,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
604,Peru,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
604,Peru,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
604,Peru,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
604,Peru,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
608,Philippines,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,16,2000,2018,4,20
608,Philippines,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,16,2000,2018,4,20
608,Philippines,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,16,2000,2018,4,20
608,Philippines,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,16,2000,2018,4,20
608,Philippines,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,16,2000,2018,4,20
608,Philippines,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,16,2000,2018,4,20
608,Philippines,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,16,2000,2018,4,20
608,Philippines,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,16,2000,2018,4,20
608,Philippines,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,16,2000,2018,4,20
410,Republic of Korea,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
410,Republic of Korea,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
410,Republic of Korea,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
410,Republic of Korea,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
410,Republic of Korea,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
410,Republic of Korea,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
410,Republic of Korea,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
410,Republic of Korea,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
410,Republic of Korea,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
498,Republic of Moldova,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
498,Republic of Moldova,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
498,Republic of Moldova,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
498,Republic of Moldova,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
498,Republic of Moldova,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
498,Republic of Moldova,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
498,Republic of Moldova,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
498,Republic of Moldova,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
498,Republic of Moldova,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
643,Russian Federation,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
643,Russian Federation,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
643,Russian Federation,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
643,Russian Federation,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
643,Russian Federation,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
643,Russian Federation,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
643,Russian Federation,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
643,Russian Federation,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
643,Russian Federation,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
646,Rwanda,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
646,Rwanda,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
646,Rwanda,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
646,Rwanda,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
646,Rwanda,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
646,Rwanda,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
646,Rwanda,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
646,Rwanda,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
646,Rwanda,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
686,Senegal,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
686,Senegal,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
686,Senegal,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
686,Senegal,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
686,Senegal,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
686,Senegal,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
686,Senegal,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
686,Senegal,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
686,Senegal,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
688,Serbia,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,15,2000,2018,4,20
688,Serbia,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,15,2000,2018,4,20
688,Serbia,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,15,2000,2018,4,20
688,Serbia,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,15,2000,2018,4,20
688,Serbia,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,15,2000,2018,4,20
688,Serbia,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,15,2000,2018,4,20
688,Serbia,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,15,2000,2018,4,20
688,Serbia,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,15,2000,2018,4,20
688,Serbia,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,15,2000,2018,4,20
694,Sierra Leone,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
694,Sierra Leone,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
694,Sierra Leone,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
694,Sierra Leone,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
694,Sierra Leone,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
694,Sierra Leone,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
694,Sierra Leone,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
694,Sierra Leone,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
694,Sierra Leone,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
722,Small island developing States (SIDS),Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,20,2000,2019,4,20
722,Small island developing States (SIDS),Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,20,2000,2019,4,20
722,Small island developing States (SIDS),Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,20,2000,2019,4,20
722,Small island developing States (SIDS),Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,20,2000,2019,4,20
722,Small island developing States (SIDS),Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,20,2000,2019,4,20
722,Small island developing States (SIDS),Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,20,2000,2019,4,20
722,Small island developing States (SIDS),Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,20,2000,2019,4,20
722,Small island developing States (SIDS),Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,20,2000,2019,4,20
722,Small island developing States (SIDS),Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,20,2000,2019,4,20
90,Solomon Islands,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
90,Solomon Islands,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
90,Solomon Islands,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
90,Solomon Islands,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
90,Solomon Islands,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
90,Solomon Islands,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
90,Solomon Islands,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
90,Solomon Islands,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
90,Solomon Islands,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
710,South Africa,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
710,South Africa,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
710,South Africa,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
710,South Africa,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
710,South Africa,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
710,South Africa,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
710,South Africa,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
710,South Africa,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
710,South Africa,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
35,South-Eastern Asia,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,20,2000,2019,4,20
35,South-Eastern Asia,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,20,2000,2019,4,20
35,South-Eastern Asia,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,20,2000,2019,4,20
35,South-Eastern Asia,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,20,2000,2019,4,20
35,South-Eastern Asia,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,20,2000,2019,4,20
35,South-Eastern Asia,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,20,2000,2019,4,20
35,South-Eastern Asia,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,20,2000,2019,4,20
35,South-Eastern Asia,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,20,2000,2019,4,20
35,South-Eastern Asia,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,20,2000,2019,4,20
34,Southern Asia,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,20,2000,2019,4,20
34,Southern Asia,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,20,2000,2019,4,20
34,Southern Asia,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,20,2000,2019,4,20
34,Southern Asia,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,20,2000,2019,4,20
34,Southern Asia,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,20,2000,2019,4,20
34,Southern Asia,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,20,2000,2019,4,20
34,Southern Asia,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,20,2000,2019,4,20
34,Southern Asia,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,20,2000,2019,4,20
34,Southern Asia,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,20,2000,2019,4,20
144,Sri Lanka,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
144,Sri Lanka,Y_GE15,15 years old and over,F,Female,2,SI_POV_EMP1__Y_GE15__F,age__sex,19,2000,2018,4,20
144,Sri Lanka,Y_GE15,15 years old and over,M,Male,2,SI_POV_EMP1__Y_GE15__M,age__sex,19,2000,2018,4,20
144,Sri Lanka,Y15T24,15 to 24 years old,_T,Both sexes,2,SI_POV_EMP1__Y15T24___T,age__sex,19,2000,2018,4,20
144,Sri Lanka,Y15T24,15 to 24 years old,F,Female,2,SI_POV_EMP1__Y15T24__F,age__sex,19,2000,2018,4,20
144,Sri Lanka,Y15T24,15 to 24 years old,M,Male,2,SI_POV_EMP1__Y15T24__M,age__sex,19,2000,2018,4,20
144,Sri Lanka,Y_GE25,25 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE25___T,age__sex,19,2000,2018,4,20
144,Sri Lanka,Y_GE25,25 years old and over,F,Female,2,SI_POV_EMP1__Y_GE25__F,age__sex,19,2000,2018,4,20
144,Sri Lanka,Y_GE25,25 years old and over,M,Male,2,SI_POV_EMP1__Y_GE25__M,age__sex,19,2000,2018,4,20
275,State of Palestine,Y_GE15,15 years old and over,_T,Both sexes,2,SI_POV_EMP1__Y_GE15___T,age__sex,19,2000,2018,4,20
